InvoiceNo,StockCode,Qty,InvoiceDate,CustomerID,Country
580160,23345,969,12/2/2011 10:47,12700,France
580160,22636,389,12/2/2011 10:47,12700,France
580160,22302,771,12/2/2011 10:47,12700,France
580160,23192,769,12/2/2011 10:47,12700,France
580160,20723,789,12/2/2011 10:47,12700,France
580160,22646,947,12/2/2011 10:47,12700,France
580160,22398,536,12/2/2011 10:47,12700,France
580160,21561,82,12/2/2011 10:47,12700,France
580160,22561,578,12/2/2011 10:47,12700,France
580160,23244,573,12/2/2011 10:47,12700,France
549680,22431,120,4/11/2011 13:02,12701,Germany
549680,23010,203,4/11/2011 13:02,12701,Germany
549680,23007,869,4/11/2011 13:02,12701,Germany
549680,22704,503,4/11/2011 13:02,12701,Germany
549680,23231,726,4/11/2011 13:02,12701,Germany
567578,21975,533,9/21/2011 10:47,12701,Germany
567578,22956,464,9/21/2011 10:47,12701,Germany
567578,23294,569,9/21/2011 10:47,12701,Germany
567578,23296,52,9/21/2011 10:47,12701,Germany
567578,23353,196,9/21/2011 10:47,12701,Germany
567578,21218,643,9/21/2011 10:47,12701,Germany
567578,23388,680,9/21/2011 10:47,12701,Germany
567578,23389,501,9/21/2011 10:47,12701,Germany
567578,23445,953,9/21/2011 10:47,12701,Germany
577406,22111,932,11/20/2011 10:36,12702,Germany
569001,21240,469,9/29/2011 17:52,12703,Germany
569001,20674,960,9/29/2011 17:52,12703,Germany
569001,20675,701,9/29/2011 17:52,12703,Germany
569001,20677,522,9/29/2011 17:52,12703,Germany
569001,22302,604,9/29/2011 17:52,12703,Germany
569001,22759,566,9/29/2011 17:52,12703,Germany
569001,21154,438,9/29/2011 17:52,12703,Germany
569001,22652,204,9/29/2011 17:52,12703,Germany
557803,21249,345,6/23/2011 10:20,12704,Finland
557803,23284,196,6/23/2011 10:20,12704,Finland
562274,20679,501,8/4/2011 10:00,12704,Finland
562274,22469,243,8/4/2011 10:00,12704,Finland
562274,23200,829,8/4/2011 10:00,12704,Finland
562274,84970,69,8/4/2011 10:00,12704,Finland
564558,84970,954,8/26/2011 8:59,12704,Finland
564558,20977,367,8/26/2011 8:59,12704,Finland
564558,20979,454,8/26/2011 8:59,12704,Finland
564558,22487,971,8/26/2011 8:59,12704,Finland
564558,21430,605,8/26/2011 8:59,12704,Finland
564558,84970,592,8/26/2011 8:59,12704,Finland
567938,21430,805,9/22/2011 18:14,12704,Finland
567938,22469,400,9/22/2011 18:14,12704,Finland
539446,22659,695,12/17/2010 15:58,12705,Germany
539446,22892,537,12/17/2010 15:58,12705,Germany
549316,21931,450,4/8/2011 9:54,12705,Germany
549316,22716,671,4/8/2011 9:54,12705,Germany
549316,21883,862,4/8/2011 9:54,12705,Germany
549316,21880,320,4/8/2011 9:54,12705,Germany
549316,21154,315,4/8/2011 9:54,12705,Germany
549316,22667,935,4/8/2011 9:54,12705,Germany
549316,21680,865,4/8/2011 9:54,12705,Germany
549316,21578,837,4/8/2011 9:54,12705,Germany
549316,21577,461,4/8/2011 9:54,12705,Germany
549316,21239,800,4/8/2011 9:54,12705,Germany
549316,21929,323,4/8/2011 9:54,12705,Germany
549316,23049,555,4/8/2011 9:54,12705,Germany
549316,23052,249,4/8/2011 9:54,12705,Germany
554104,22992,535,5/22/2011 14:03,12705,Germany
554104,23158,403,5/22/2011 14:03,12705,Germany
554104,23200,179,5/22/2011 14:03,12705,Germany
554104,21577,467,5/22/2011 14:03,12705,Germany
554104,21931,228,5/22/2011 14:03,12705,Germany
554104,22652,690,5/22/2011 14:03,12705,Germany
554104,22244,788,5/22/2011 14:03,12705,Germany
554104,22585,228,5/22/2011 14:03,12705,Germany
554104,22561,797,5/22/2011 14:03,12705,Germany
554104,20977,933,5/22/2011 14:03,12705,Germany
554104,16161,537,5/22/2011 14:03,12705,Germany
554104,22704,359,5/22/2011 14:03,12705,Germany
554104,23118,143,5/22/2011 14:03,12705,Germany
558881,22329,102,7/4/2011 14:36,12705,Germany
558881,21500,177,7/4/2011 14:36,12705,Germany
558881,21499,334,7/4/2011 14:36,12705,Germany
558881,21498,646,7/4/2011 14:36,12705,Germany
558881,21668,734,7/4/2011 14:36,12705,Germany
558881,23284,225,7/4/2011 14:36,12705,Germany
558881,22692,454,7/4/2011 14:36,12705,Germany
558881,48187,928,7/4/2011 14:36,12705,Germany
558881,48184,814,7/4/2011 14:36,12705,Germany
558881,84692,97,7/4/2011 14:36,12705,Germany
558881,23285,167,7/4/2011 14:36,12705,Germany
558881,23286,569,7/4/2011 14:36,12705,Germany
558881,23287,479,7/4/2011 14:36,12705,Germany
558881,22378,733,7/4/2011 14:36,12705,Germany
558881,22507,552,7/4/2011 14:36,12705,Germany
558881,22973,832,7/4/2011 14:36,12705,Germany
558881,21918,458,7/4/2011 14:36,12705,Germany
558881,23205,326,7/4/2011 14:36,12705,Germany
558881,21429,107,7/4/2011 14:36,12705,Germany
558881,20723,882,7/4/2011 14:36,12705,Germany
558881,23201,984,7/4/2011 14:36,12705,Germany
568056,21154,624,9/23/2011 12:55,12705,Germany
568056,23207,648,9/23/2011 12:55,12705,Germany
568056,23205,887,9/23/2011 12:55,12705,Germany
568056,23241,417,9/23/2011 12:55,12705,Germany
568056,22667,464,9/23/2011 12:55,12705,Germany
568056,21671,396,9/23/2011 12:55,12705,Germany
568056,21672,439,9/23/2011 12:55,12705,Germany
568056,21669,971,9/23/2011 12:55,12705,Germany
568056,21673,552,9/23/2011 12:55,12705,Germany
573289,21931,902,10/28/2011 14:44,12705,Germany
573289,21429,762,10/28/2011 14:44,12705,Germany
573289,23118,501,10/28/2011 14:44,12705,Germany
573289,22892,396,10/28/2011 14:44,12705,Germany
573289,22505,529,10/28/2011 14:44,12705,Germany
573289,22704,597,10/28/2011 14:44,12705,Germany
573289,22730,254,10/28/2011 14:44,12705,Germany
573289,22725,997,10/28/2011 14:44,12705,Germany
578024,21240,664,11/22/2011 13:27,12705,Germany
578024,23284,921,11/22/2011 13:27,12705,Germany
578024,22580,666,11/22/2011 13:27,12705,Germany
578024,84692,470,11/22/2011 13:27,12705,Germany
578024,22636,748,11/22/2011 13:27,12705,Germany
578509,21430,442,11/24/2011 13:17,12705,Germany
578509,21154,712,11/24/2011 13:17,12705,Germany
578509,21429,142,11/24/2011 13:17,12705,Germany
544470,22619,326,2/21/2011 8:38,12707,France
544470,22900,68,2/21/2011 8:38,12707,France
544470,22969,324,2/21/2011 8:38,12707,France
544470,22659,435,2/21/2011 8:38,12707,France
544470,22623,50,2/21/2011 8:38,12707,France
544470,22037,885,2/21/2011 8:38,12707,France
537250,21216,451,12/6/2010 10:43,12708,Germany
537250,20675,561,12/6/2010 10:43,12708,Germany
537250,21240,571,12/6/2010 10:43,12708,Germany
537250,21244,861,12/6/2010 10:43,12708,Germany
541122,21668,294,1/14/2011 9:23,12708,Germany
541122,21671,179,1/14/2011 9:23,12708,Germany
541122,20674,583,1/14/2011 9:23,12708,Germany
541122,16161,331,1/14/2011 9:23,12708,Germany
541122,22585,598,1/14/2011 9:23,12708,Germany
541122,84968,331,1/14/2011 9:23,12708,Germany
541122,84968,419,1/14/2011 9:23,12708,Germany
541122,84968,53,1/14/2011 9:23,12708,Germany
545709,22963,348,3/7/2011 9:49,12708,Germany
545709,21578,834,3/7/2011 9:49,12708,Germany
545709,22243,965,3/7/2011 9:49,12708,Germany
545709,22534,945,3/7/2011 9:49,12708,Germany
545709,21672,672,3/7/2011 9:49,12708,Germany
545709,21673,494,3/7/2011 9:49,12708,Germany
550946,22963,515,4/21/2011 15:52,12708,Germany
550946,23231,269,4/21/2011 15:52,12708,Germany
550946,21671,711,4/21/2011 15:52,12708,Germany
550946,21672,269,4/21/2011 15:52,12708,Germany
550946,21669,264,4/21/2011 15:52,12708,Germany
550946,21668,149,4/21/2011 15:52,12708,Germany
550946,22585,530,4/21/2011 15:52,12708,Germany
554137,21154,218,5/23/2011 10:13,12708,Germany
554137,21531,246,5/23/2011 10:13,12708,Germany
554137,21535,104,5/23/2011 10:13,12708,Germany
554137,21672,934,5/23/2011 10:13,12708,Germany
554137,21671,63,5/23/2011 10:13,12708,Germany
554137,21668,421,5/23/2011 10:13,12708,Germany
554137,21673,145,5/23/2011 10:13,12708,Germany
554137,23049,517,5/23/2011 10:13,12708,Germany
554137,21669,662,5/23/2011 10:13,12708,Germany
554137,22413,319,5/23/2011 10:13,12708,Germany
554137,47559,222,5/23/2011 10:13,12708,Germany
556509,23192,239,6/13/2011 10:33,12708,Germany
556509,21578,396,6/13/2011 10:33,12708,Germany
556509,21577,814,6/13/2011 10:33,12708,Germany
564749,85053,112,8/30/2011 8:15,12708,Germany
564749,22963,250,8/30/2011 8:15,12708,Germany
564749,84968,758,8/30/2011 8:15,12708,Germany
564749,84968,863,8/30/2011 8:15,12708,Germany
564749,84968,669,8/30/2011 8:15,12708,Germany
568674,85053,836,9/28/2011 13:30,12708,Germany
568674,21669,431,9/28/2011 13:30,12708,Germany
568674,22178,762,9/28/2011 13:30,12708,Germany
574869,21668,574,11/7/2011 12:44,12708,Germany
574869,21671,469,11/7/2011 12:44,12708,Germany
574869,21672,691,11/7/2011 12:44,12708,Germany
574869,22892,476,11/7/2011 12:44,12708,Germany
574869,21485,951,11/7/2011 12:44,12708,Germany
575498,47559,711,11/10/2011 9:52,12708,Germany
537673,21429,108,12/8/2010 9:49,12709,Germany
537673,20979,361,12/8/2010 9:49,12709,Germany
539401,21485,240,12/17/2010 12:02,12709,Germany
542106,21217,335,1/25/2011 13:37,12709,Germany
542106,21216,578,1/25/2011 13:37,12709,Germany
545295,22567,63,3/1/2011 12:09,12709,Germany
545295,21485,420,3/1/2011 12:09,12709,Germany
545295,22626,682,3/1/2011 12:09,12709,Germany
545295,21244,481,3/1/2011 12:09,12709,Germany
545295,20675,719,3/1/2011 12:09,12709,Germany
545295,20979,89,3/1/2011 12:09,12709,Germany
548320,22489,765,3/30/2011 12:54,12709,Germany
548320,21452,139,3/30/2011 12:54,12709,Germany
552211,22348,273,5/6/2011 15:01,12709,Germany
552211,21243,543,5/6/2011 15:01,12709,Germany
552211,20677,341,5/6/2011 15:01,12709,Germany
552211,21239,902,5/6/2011 15:01,12709,Germany
552211,21240,152,5/6/2011 15:01,12709,Germany
555282,22243,241,6/2/2011 9:04,12709,Germany
555282,21124,963,6/2/2011 9:04,12709,Germany
555282,20979,638,6/2/2011 9:04,12709,Germany
555282,23118,637,6/2/2011 9:04,12709,Germany
555282,22979,419,6/2/2011 9:04,12709,Germany
555282,22980,548,6/2/2011 9:04,12709,Germany
560038,21244,164,7/14/2011 14:08,12709,Germany
560038,21239,238,7/14/2011 14:08,12709,Germany
561468,22980,94,7/27/2011 13:00,12709,Germany
561468,21240,178,7/27/2011 13:00,12709,Germany
565440,23306,166,9/4/2011 14:06,12709,Germany
565440,22729,160,9/4/2011 14:06,12709,Germany
565440,22730,896,9/4/2011 14:06,12709,Germany
565440,22489,877,9/4/2011 14:06,12709,Germany
568987,22192,376,9/29/2011 15:58,12709,Germany
568987,20677,708,9/29/2011 15:58,12709,Germany
568987,20675,106,9/29/2011 15:58,12709,Germany
568987,22730,836,9/29/2011 15:58,12709,Germany
568987,22489,171,9/29/2011 15:58,12709,Germany
570792,22567,322,10/12/2011 12:01,12709,Germany
570792,21243,578,10/12/2011 12:01,12709,Germany
573136,20979,653,10/27/2011 17:00,12709,Germany
573136,21485,251,10/27/2011 17:00,12709,Germany
578626,21485,412,11/24/2011 15:38,12709,Germany
578626,22626,971,11/24/2011 15:38,12709,Germany
578626,22980,896,11/24/2011 15:38,12709,Germany
578626,20979,519,11/24/2011 15:38,12709,Germany
554106,22534,293,5/22/2011 14:05,12710,Germany
554106,22899,497,5/22/2011 14:05,12710,Germany
554106,22636,55,5/22/2011 14:05,12710,Germany
554106,22635,820,5/22/2011 14:05,12710,Germany
554106,22634,901,5/22/2011 14:05,12710,Germany
554106,20727,946,5/22/2011 14:05,12710,Germany
554106,22437,523,5/22/2011 14:05,12710,Germany
554106,22991,528,5/22/2011 14:05,12710,Germany
554106,22561,962,5/22/2011 14:05,12710,Germany
554106,20981,271,5/22/2011 14:05,12710,Germany
554106,22379,897,5/22/2011 14:05,12710,Germany
558717,21746,265,7/1/2011 13:22,12710,Germany
565416,23291,889,9/4/2011 12:00,12710,Germany
565416,23289,846,9/4/2011 12:00,12710,Germany
565416,22716,958,9/4/2011 12:00,12710,Germany
565416,22712,842,9/4/2011 12:00,12710,Germany
565416,21987,480,9/4/2011 12:00,12710,Germany
565416,21988,143,9/4/2011 12:00,12710,Germany
565416,21989,243,9/4/2011 12:00,12710,Germany
565416,21980,413,9/4/2011 12:00,12710,Germany
565416,21981,466,9/4/2011 12:00,12710,Germany
537995,22550,849,12/9/2010 11:39,12712,Germany
542782,22957,263,2/1/2011 10:00,12712,Germany
546759,23053,286,3/16/2011 13:58,12712,Germany
546759,23052,297,3/16/2011 13:58,12712,Germany
546759,22550,741,3/16/2011 13:58,12712,Germany
552656,22427,678,5/10/2011 14:46,12712,Germany
552656,21892,162,5/10/2011 14:46,12712,Germany
552656,22550,944,5/10/2011 14:46,12712,Germany
552656,22619,50,5/10/2011 14:46,12712,Germany
556443,23052,383,6/10/2011 15:28,12712,Germany
556443,23053,165,6/10/2011 15:28,12712,Germany
560202,23053,94,7/15/2011 13:10,12712,Germany
560202,23052,242,7/15/2011 13:10,12712,Germany
564367,22427,490,8/25/2011 9:18,12712,Germany
581578,21124,750,12/9/2011 12:16,12713,Germany
581578,23389,695,12/9/2011 12:16,12713,Germany
581578,22976,471,12/9/2011 12:16,12713,Germany
581578,22549,289,12/9/2011 12:16,12713,Germany
581578,21918,171,12/9/2011 12:16,12713,Germany
581578,22992,131,12/9/2011 12:16,12713,Germany
581578,22991,252,12/9/2011 12:16,12713,Germany
581578,23229,393,12/9/2011 12:16,12713,Germany
581578,22704,524,12/9/2011 12:16,12713,Germany
581578,22585,870,12/9/2011 12:16,12713,Germany
581578,23205,362,12/9/2011 12:16,12713,Germany
581578,23201,562,12/9/2011 12:16,12713,Germany
544355,21987,722,2/18/2011 10:53,12714,France
544355,21989,341,2/18/2011 10:53,12714,France
544355,21988,601,2/18/2011 10:53,12714,France
544355,21154,963,2/18/2011 10:53,12714,France
544355,21980,777,2/18/2011 10:53,12714,France
544355,21981,949,2/18/2011 10:53,12714,France
544355,22466,800,2/18/2011 10:53,12714,France
544355,22637,359,2/18/2011 10:53,12714,France
544355,20677,194,2/18/2011 10:53,12714,France
544355,22348,914,2/18/2011 10:53,12714,France
544355,21524,544,2/18/2011 10:53,12714,France
544355,22567,372,2/18/2011 10:53,12714,France
544355,22899,803,2/18/2011 10:53,12714,France
553411,22628,380,5/17/2011 9:28,12714,France
553411,20727,461,5/17/2011 9:28,12714,France
553411,21243,245,5/17/2011 9:28,12714,France
553411,21539,429,5/17/2011 9:28,12714,France
553411,21531,803,5/17/2011 9:28,12714,France
553411,23192,349,5/17/2011 9:28,12714,France
553411,21891,285,5/17/2011 9:28,12714,France
553411,22549,407,5/17/2011 9:28,12714,France
553411,22437,973,5/17/2011 9:28,12714,France
553411,22716,205,5/17/2011 9:28,12714,France
553411,21533,861,5/17/2011 9:28,12714,France
553411,23053,901,5/17/2011 9:28,12714,France
553411,23052,356,5/17/2011 9:28,12714,France
553411,23049,331,5/17/2011 9:28,12714,France
553411,22978,550,5/17/2011 9:28,12714,France
553411,23208,833,5/17/2011 9:28,12714,France
553411,23207,196,5/17/2011 9:28,12714,France
556529,21928,397,6/13/2011 11:41,12714,France
556529,21931,934,6/13/2011 11:41,12714,France
556529,21929,163,6/13/2011 11:41,12714,France
556529,22386,219,6/13/2011 11:41,12714,France
556529,22411,343,6/13/2011 11:41,12714,France
556529,23201,513,6/13/2011 11:41,12714,France
556529,23308,994,6/13/2011 11:41,12714,France
556529,21239,915,6/13/2011 11:41,12714,France
564372,22398,758,8/25/2011 9:55,12714,France
564372,23287,270,8/25/2011 9:55,12714,France
564372,23285,632,8/25/2011 9:55,12714,France
564372,23286,315,8/25/2011 9:55,12714,France
564372,23291,97,8/25/2011 9:55,12714,France
564372,23289,412,8/25/2011 9:55,12714,France
564372,23296,378,8/25/2011 9:55,12714,France
564372,23294,630,8/25/2011 9:55,12714,France
564372,23345,375,8/25/2011 9:55,12714,France
564372,23353,322,8/25/2011 9:55,12714,France
564372,23346,640,8/25/2011 9:55,12714,France
564372,20679,107,8/25/2011 9:55,12714,France
564372,20727,962,8/25/2011 9:55,12714,France
564372,23207,270,8/25/2011 9:55,12714,France
564372,23208,288,8/25/2011 9:55,12714,France
564372,21218,497,8/25/2011 9:55,12714,France
564372,22348,544,8/25/2011 9:55,12714,France
564372,21509,836,8/25/2011 9:55,12714,France
564372,22028,698,8/25/2011 9:55,12714,France
564372,22716,600,8/25/2011 9:55,12714,France
564372,22585,592,8/25/2011 9:55,12714,France
564372,22466,637,8/25/2011 9:55,12714,France
564372,22418,66,8/25/2011 9:55,12714,France
564372,22637,503,8/25/2011 9:55,12714,France
579792,22437,960,11/30/2011 15:43,12714,France
579792,22578,848,11/30/2011 15:43,12714,France
579792,22571,788,11/30/2011 15:43,12714,France
579792,22398,271,11/30/2011 15:43,12714,France
579792,22752,485,11/30/2011 15:43,12714,France
579792,20679,264,11/30/2011 15:43,12714,France
579792,22899,397,11/30/2011 15:43,12714,France
579792,22348,652,11/30/2011 15:43,12714,France
579792,20677,934,11/30/2011 15:43,12714,France
579792,20675,168,11/30/2011 15:43,12714,France
579792,22634,871,11/30/2011 15:43,12714,France
579792,22635,112,11/30/2011 15:43,12714,France
564539,20718,272,8/25/2011 15:22,12715,Sweden
564539,22378,255,8/25/2011 15:22,12715,Sweden
564539,22379,350,8/25/2011 15:22,12715,Sweden
564539,23201,671,8/25/2011 15:22,12715,Sweden
564539,20713,442,8/25/2011 15:22,12715,Sweden
564539,21981,582,8/25/2011 15:22,12715,Sweden
564539,22378,934,8/25/2011 15:22,12715,Sweden
564539,22963,939,8/25/2011 15:22,12715,Sweden
564539,22969,250,8/25/2011 15:22,12715,Sweden
561795,21498,763,7/29/2011 13:28,12716,France
561795,22431,732,7/29/2011 13:28,12716,France
561795,22432,501,7/29/2011 13:28,12716,France
561795,21154,804,7/29/2011 13:28,12716,France
561795,79191,549,7/29/2011 13:28,12716,France
561795,21987,877,7/29/2011 13:28,12716,France
561795,21988,93,7/29/2011 13:28,12716,France
561795,21243,691,7/29/2011 13:28,12716,France
561795,22302,260,7/29/2011 13:28,12716,France
561795,22894,898,7/29/2011 13:28,12716,France
561795,22437,273,7/29/2011 13:28,12716,France
561795,23238,274,7/29/2011 13:28,12716,France
561795,23308,186,7/29/2011 13:28,12716,France
561795,21239,827,7/29/2011 13:28,12716,France
561795,21240,595,7/29/2011 13:28,12716,France
561795,20674,906,7/29/2011 13:28,12716,France
580736,22431,55,12/6/2011 8:55,12716,France
580736,79191,155,12/6/2011 8:55,12716,France
580736,22636,599,12/6/2011 8:55,12716,France
580736,22302,968,12/6/2011 8:55,12716,France
580736,22437,355,12/6/2011 8:55,12716,France
549325,23159,773,4/8/2011 10:32,12717,Greece
549325,22969,467,4/8/2011 10:32,12717,Greece
549325,21669,383,4/8/2011 10:32,12717,Greece
549325,22730,835,4/8/2011 10:32,12717,Greece
549325,21700,879,4/8/2011 10:32,12717,Greece
549325,21673,448,4/8/2011 10:32,12717,Greece
549325,85053,72,4/8/2011 10:32,12717,Greece
549325,22427,760,4/8/2011 10:32,12717,Greece
559680,23159,573,7/11/2011 14:47,12717,Greece
559680,21700,445,7/11/2011 14:47,12717,Greece
559680,47591,691,7/11/2011 14:47,12717,Greece
568988,22144,63,9/29/2011 16:38,12718,France
568988,22028,266,9/29/2011 16:38,12718,France
568988,23175,579,9/29/2011 16:38,12718,France
569686,23309,304,10/5/2011 14:50,12719,France
569686,21790,348,10/5/2011 14:50,12719,France
569686,22111,660,10/5/2011 14:50,12719,France
569686,22619,188,10/5/2011 14:50,12719,France
580509,21790,503,12/4/2011 13:45,12719,France
580509,21892,281,12/4/2011 13:45,12719,France
580509,22549,608,12/4/2011 13:45,12719,France
580509,21791,765,12/4/2011 13:45,12719,France
580509,23077,682,12/4/2011 13:45,12719,France
580509,22111,650,12/4/2011 13:45,12719,France
537212,21981,210,12/5/2010 15:21,12720,Germany
537212,22963,768,12/5/2010 15:21,12720,Germany
537212,21883,953,12/5/2010 15:21,12720,Germany
537212,22111,597,12/5/2010 15:21,12720,Germany
537212,21430,787,12/5/2010 15:21,12720,Germany
537212,20677,202,12/5/2010 15:21,12720,Germany
537212,21243,193,12/5/2010 15:21,12720,Germany
537212,20718,621,12/5/2010 15:21,12720,Germany
537212,22386,236,12/5/2010 15:21,12720,Germany
537212,21239,174,12/5/2010 15:21,12720,Germany
539408,21880,851,12/17/2010 12:56,12720,Germany
539408,22379,858,12/17/2010 12:56,12720,Germany
539408,21883,299,12/17/2010 12:56,12720,Germany
542626,21244,272,1/31/2011 9:51,12720,Germany
542626,21240,610,1/31/2011 9:51,12720,Germany
542626,22505,249,1/31/2011 9:51,12720,Germany
542626,21980,295,1/31/2011 9:51,12720,Germany
542626,20674,101,1/31/2011 9:51,12720,Germany
543492,23231,399,2/9/2011 10:41,12720,Germany
543492,22859,766,2/9/2011 10:41,12720,Germany
547379,21533,838,3/22/2011 15:13,12720,Germany
547379,21535,515,3/22/2011 15:13,12720,Germany
547379,22667,652,3/22/2011 15:13,12720,Germany
547379,21980,69,3/22/2011 15:13,12720,Germany
547379,21243,540,3/22/2011 15:13,12720,Germany
547379,20675,758,3/22/2011 15:13,12720,Germany
547379,21240,58,3/22/2011 15:13,12720,Germany
547379,20727,180,3/22/2011 15:13,12720,Germany
547379,22859,174,3/22/2011 15:13,12720,Germany
547379,21239,770,3/22/2011 15:13,12720,Germany
549614,22692,529,4/11/2011 11:38,12720,Germany
549614,48187,62,4/11/2011 11:38,12720,Germany
549614,22892,182,4/11/2011 11:38,12720,Germany
549614,22329,572,4/11/2011 11:38,12720,Germany
549614,22379,386,4/11/2011 11:38,12720,Germany
549614,21987,416,4/11/2011 11:38,12720,Germany
549614,21988,863,4/11/2011 11:38,12720,Germany
549614,21989,811,4/11/2011 11:38,12720,Germany
551728,23207,983,5/4/2011 8:51,12720,Germany
551728,23205,769,5/4/2011 8:51,12720,Germany
551728,23201,776,5/4/2011 8:51,12720,Germany
551728,22963,769,5/4/2011 8:51,12720,Germany
554794,22963,408,5/26/2011 12:41,12720,Germany
554794,23118,926,5/26/2011 12:41,12720,Germany
554794,21980,527,5/26/2011 12:41,12720,Germany
555093,21981,443,5/31/2011 13:15,12720,Germany
557850,22507,188,6/23/2011 10:56,12720,Germany
557850,23287,112,6/23/2011 10:56,12720,Germany
557850,22667,158,6/23/2011 10:56,12720,Germany
559797,21980,852,7/12/2011 13:31,12720,Germany
559797,23306,837,7/12/2011 13:31,12720,Germany
562137,23296,185,8/3/2011 10:04,12720,Germany
562137,23309,940,8/3/2011 10:04,12720,Germany
562137,23297,445,8/3/2011 10:04,12720,Germany
562137,23294,659,8/3/2011 10:04,12720,Germany
562137,21929,629,8/3/2011 10:04,12720,Germany
562137,22386,184,8/3/2011 10:04,12720,Germany
562568,23344,628,8/7/2011 11:59,12720,Germany
562568,21880,663,8/7/2011 11:59,12720,Germany
565759,21981,399,9/6/2011 13:46,12720,Germany
565759,21980,300,9/6/2011 13:46,12720,Germany
565759,22667,167,9/6/2011 13:46,12720,Germany
565759,21035,547,9/6/2011 13:46,12720,Germany
565759,21500,205,9/6/2011 13:46,12720,Germany
565759,23231,319,9/6/2011 13:46,12720,Germany
567512,22621,964,9/20/2011 15:03,12720,Germany
567512,22271,556,9/20/2011 15:03,12720,Germany
567512,22273,634,9/20/2011 15:03,12720,Germany
569562,22652,696,10/5/2011 9:43,12720,Germany
569562,23493,260,10/5/2011 9:43,12720,Germany
569562,21880,936,10/5/2011 9:43,12720,Germany
569562,22144,445,10/5/2011 9:43,12720,Germany
569562,23247,693,10/5/2011 9:43,12720,Germany
569562,23319,430,10/5/2011 9:43,12720,Germany
569562,23388,185,10/5/2011 9:43,12720,Germany
569562,20727,304,10/5/2011 9:43,12720,Germany
569562,22963,360,10/5/2011 9:43,12720,Germany
571565,21974,174,10/18/2011 10:18,12720,Germany
571565,84988,223,10/18/2011 10:18,12720,Germany
576657,23247,593,11/16/2011 11:03,12720,Germany
576657,23344,464,11/16/2011 11:03,12720,Germany
576657,21533,404,11/16/2011 11:03,12720,Germany
576657,22150,513,11/16/2011 11:03,12720,Germany
576657,22378,943,11/16/2011 11:03,12720,Germany
576657,21498,361,11/16/2011 11:03,12720,Germany
576657,22144,309,11/16/2011 11:03,12720,Germany
576657,20718,994,11/16/2011 11:03,12720,Germany
578547,21880,179,11/24/2011 15:02,12720,Germany
578547,21883,367,11/24/2011 15:02,12720,Germany
578547,23296,138,11/24/2011 15:02,12720,Germany
581000,21531,556,12/7/2011 8:03,12720,Germany
581000,23294,176,12/7/2011 8:03,12720,Germany
539551,22466,538,12/20/2010 11:38,12721,France
543484,22466,852,2/9/2011 10:11,12721,France
543484,22859,960,2/9/2011 10:11,12721,France
543484,21746,645,2/9/2011 10:11,12721,France
543484,21217,520,2/9/2011 10:11,12721,France
549274,23007,527,4/7/2011 13:07,12721,France
549274,23008,128,4/7/2011 13:07,12721,France
549274,21498,486,4/7/2011 13:07,12721,France
549274,21509,566,4/7/2011 13:07,12721,France
549274,20979,993,4/7/2011 13:07,12721,France
549274,20977,503,4/7/2011 13:07,12721,France
549274,22431,147,4/7/2011 13:07,12721,France
549274,22432,933,4/7/2011 13:07,12721,France
549274,22634,463,4/7/2011 13:07,12721,France
556259,23007,442,6/9/2011 17:53,12721,France
556259,21746,572,6/9/2011 17:53,12721,France
556259,23192,417,6/9/2011 17:53,12721,France
556259,84596,540,6/9/2011 17:53,12721,France
556259,84596,751,6/9/2011 17:53,12721,France
556259,21883,760,6/9/2011 17:53,12721,France
556259,21880,82,6/9/2011 17:53,12721,France
556259,23231,241,6/9/2011 17:53,12721,France
556259,16161,323,6/9/2011 17:53,12721,France
556259,21498,915,6/9/2011 17:53,12721,France
556259,84279,438,6/9/2011 17:53,12721,France
556259,22759,491,6/9/2011 17:53,12721,France
567618,23388,525,9/21/2011 12:26,12721,France
567618,23390,925,9/21/2011 12:26,12721,France
567618,23389,403,9/21/2011 12:26,12721,France
567618,23445,156,9/21/2011 12:26,12721,France
567618,22045,309,9/21/2011 12:26,12721,France
567618,21498,367,9/21/2011 12:26,12721,France
567618,22704,540,9/21/2011 12:26,12721,France
567618,23231,315,9/21/2011 12:26,12721,France
567618,16161,742,9/21/2011 12:26,12721,France
567618,47599,398,9/21/2011 12:26,12721,France
567618,22899,396,9/21/2011 12:26,12721,France
575049,23353,711,11/8/2011 12:13,12721,France
575049,47599,532,11/8/2011 12:13,12721,France
575049,23344,678,11/8/2011 12:13,12721,France
575049,23569,137,11/8/2011 12:13,12721,France
575049,21499,365,11/8/2011 12:13,12721,France
575049,21500,390,11/8/2011 12:13,12721,France
575049,22734,568,11/8/2011 12:13,12721,France
575049,22952,729,11/8/2011 12:13,12721,France
575049,22909,633,11/8/2011 12:13,12721,France
575049,23291,382,11/8/2011 12:13,12721,France
575049,23289,965,11/8/2011 12:13,12721,France
559782,84978,708,7/12/2011 11:55,12722,France
559782,84970,73,7/12/2011 11:55,12722,France
559782,21430,742,7/12/2011 11:55,12722,France
563502,23319,291,8/17/2011 8:50,12722,France
563502,23353,697,8/17/2011 8:50,12722,France
569699,22659,535,10/5/2011 15:52,12723,France
569699,23346,570,10/5/2011 15:52,12723,France
569699,22750,497,10/5/2011 15:52,12723,France
569699,22940,738,10/5/2011 15:52,12723,France
569699,22716,796,10/5/2011 15:52,12723,France
